     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 38.54        1.32        1.32      279.59    0.86E+05    0.11E+01      335.20        1.13
 38.55        1.32        1.32      279.60    0.86E+05    0.11E+01      335.21        1.13
 38.56        1.32        1.31      279.60    0.86E+05    0.11E+01      335.21        1.13
 38.57        1.31        1.31      279.61    0.87E+05    0.11E+01      335.21        1.13
 38.58        1.31        1.31      279.62    0.87E+05    0.11E+01      335.22        1.13
 38.59        1.31        1.31      279.62    0.87E+05    0.11E+01      335.22        1.13
 38.60        1.31        1.31      279.63    0.87E+05    0.11E+01      335.23        1.13
 38.61        1.31        1.31      279.64    0.87E+05    0.11E+01      335.23        1.13
 38.62        1.31        1.31      279.64    0.87E+05    0.11E+01      335.23        1.13
 38.63        1.31        1.31      279.65    0.87E+05    0.11E+01      335.24        1.13
 38.64        1.31        1.31      279.66    0.87E+05    0.11E+01      335.24        1.13
 38.65        1.31        1.31      279.67    0.87E+05    0.11E+01      335.25        1.13
 38.66        1.30        1.30      279.67    0.87E+05    0.11E+01      335.25        1.13
 38.67        1.30        1.30      279.68    0.87E+05    0.11E+01      335.26        1.13
 38.68        1.30        1.30      279.69    0.87E+05    0.11E+01      335.26        1.12
 38.69        1.30        1.30      279.69    0.87E+05    0.11E+01      335.26        1.12
 38.70        1.30        1.30      279.70    0.87E+05    0.11E+01      335.27        1.12
 38.71        1.30        1.30      279.71    0.87E+05    0.11E+01      335.27        1.12
 38.72        1.30        1.30      279.71    0.87E+05    0.11E+01      335.28        1.12
 38.73        1.30        1.30      279.72    0.87E+05    0.11E+01      335.28        1.12
 38.74        1.30        1.30      279.73    0.87E+05    0.11E+01      335.28        1.12
 38.75        1.29        1.29      279.74    0.87E+05    0.11E+01      335.29        1.12
 38.76        1.29        1.29      279.74    0.87E+05    0.11E+01      335.29        1.12
 38.77        1.29        1.29      279.75    0.87E+05    0.11E+01      335.30        1.12
 38.78        1.29        1.29      279.76    0.87E+05    0.11E+01      335.30        1.12
 38.79        1.29        1.29      279.76    0.87E+05    0.11E+01      335.31        1.12
 38.80        1.29        1.29      279.77    0.87E+05    0.11E+01      335.31        1.12
 38.81        1.29        1.29      279.78    0.87E+05    0.11E+01      335.31        1.12
 38.82        1.29        1.29      279.78    0.87E+05    0.11E+01      335.32        1.12
 38.83        1.29        1.29      279.79    0.87E+05    0.11E+01      335.32        1.12
 38.84        1.29        1.28      279.80    0.87E+05    0.11E+01      335.33        1.12
 38.85        1.28        1.28      279.81    0.87E+05    0.11E+01      335.33        1.12
 38.86        1.28        1.28      279.81    0.87E+05    0.11E+01      335.33        1.12
 38.87        1.28        1.28      279.82    0.87E+05    0.11E+01      335.34        1.12
 38.88        1.28        1.28      279.83    0.87E+05    0.11E+01      335.34        1.12
 38.89        1.28        1.28      279.83    0.87E+05    0.11E+01      335.35        1.12
 38.90        1.28        1.28      279.84    0.87E+05    0.11E+01      335.35        1.12
 38.91        1.28        1.28      279.85    0.87E+05    0.11E+01      335.36        1.12
 38.92        1.28        1.28      279.85    0.87E+05    0.11E+01      335.36        1.12
 38.93        1.28        1.28      279.86    0.87E+05    0.11E+01      335.36        1.12
 38.94        1.27        1.27      279.87    0.87E+05    0.11E+01      335.37        1.12
 38.95        1.27        1.27      279.88    0.87E+05    0.11E+01      335.37        1.12
 38.96        1.27        1.27      279.88    0.87E+05    0.11E+01      335.38        1.12
 38.97        1.27        1.27      279.89    0.87E+05    0.11E+01      335.38        1.11
 38.98        1.27        1.27      279.90    0.87E+05    0.11E+01      335.39        1.11
 38.99        1.27        1.27      279.90    0.87E+05    0.11E+01      335.39        1.11
 39.00        1.27        1.27      279.91    0.87E+05    0.11E+01      335.39        1.11
 39.01        1.27        1.27      279.92    0.87E+05    0.11E+01      335.40        1.11
 39.02        1.27        1.27      279.93    0.87E+05    0.11E+01      335.40        1.11
 39.03        1.26        1.26      279.93    0.87E+05    0.11E+01      335.41        1.11
 39.04        1.26        1.26      279.94    0.87E+05    0.11E+01      335.41        1.11
 39.05        1.26        1.26      279.95    0.87E+05    0.11E+01      335.41        1.11
 39.06        1.26        1.26      279.95    0.87E+05    0.11E+01      335.42        1.11
 39.07        1.26        1.26      279.96    0.87E+05    0.11E+01      335.42        1.11
 39.08        1.26        1.26      279.97    0.87E+05    0.11E+01      335.43        1.11
 39.09        1.26        1.26      279.97    0.87E+05    0.11E+01      335.43        1.11
 39.10        1.26        1.26      279.98    0.87E+05    0.11E+01      335.44        1.11
 39.11        1.26        1.26      279.99    0.87E+05    0.11E+01      335.44        1.11
 39.12        1.25        1.25      280.00    0.87E+05    0.11E+01      335.44        1.11
 39.13        1.25        1.25      280.00    0.87E+05    0.11E+01      335.45        1.11
 39.14        1.25        1.25      280.01    0.87E+05    0.11E+01      335.45        1.11
 39.15        1.25        1.25      280.02    0.87E+05    0.11E+01      335.46        1.11
 39.16        1.25        1.25      280.02    0.87E+05    0.11E+01      335.46        1.11
 39.17        1.25        1.25      280.03    0.87E+05    0.11E+01      335.47        1.11
 39.18        1.25        1.25      280.04    0.87E+05    0.11E+01      335.47        1.11
 39.19        1.25        1.25      280.05    0.87E+05    0.11E+01      335.47        1.11
 39.20        1.25        1.25      280.05    0.87E+05    0.11E+01      335.48        1.11
 39.21        1.24        1.24      280.06    0.87E+05    0.11E+01      335.48        1.11
 39.22        1.24        1.24      280.07    0.87E+05    0.11E+01      335.49        1.11
 39.23        1.24        1.24      280.07    0.87E+05    0.11E+01      335.49        1.11
 39.24        1.24        1.24      280.08    0.87E+05    0.11E+01      335.50        1.11
 39.25        1.24        1.24      280.09    0.87E+05    0.11E+01      335.50        1.11
 39.26        1.24        1.24      280.10    0.87E+05    0.11E+01      335.50        1.11
 39.27        1.24        1.24      280.10    0.87E+05    0.11E+01      335.51        1.10
 39.28        1.24        1.24      280.11    0.87E+05    0.11E+01      335.51        1.10
 39.29        1.24        1.24      280.12    0.87E+05    0.11E+01      335.52        1.10
 39.30        1.23        1.23      280.12    0.87E+05    0.11E+01      335.52        1.10
 39.31        1.23        1.23      280.13    0.87E+05    0.11E+01      335.53        1.10
 39.32        1.23        1.23      280.14    0.87E+05    0.11E+01      335.53        1.10
 39.33        1.23        1.23      280.15    0.87E+05    0.11E+01      335.53        1.10
 39.34        1.23        1.23      280.15    0.87E+05    0.11E+01      335.54        1.10
 39.35        1.23        1.23      280.16    0.87E+05    0.11E+01      335.54        1.10
 39.36        1.23        1.23      280.17    0.87E+05    0.11E+01      335.55        1.10
 39.37        1.23        1.23      280.18    0.87E+05    0.11E+01      335.55        1.10
 39.38        1.23        1.23      280.18    0.87E+05    0.11E+01      335.56        1.10
 39.39        1.22        1.22      280.19    0.87E+05    0.11E+01      335.56        1.10
 39.40        1.22        1.22      280.20    0.87E+05    0.11E+01      335.56        1.10
 39.41        1.22        1.22      280.20    0.87E+05    0.11E+01      335.57        1.10
 39.42        1.22        1.22      280.21    0.87E+05    0.11E+01      335.57        1.10
 39.43        1.22        1.22      280.22    0.87E+05    0.11E+01      335.58        1.10
 39.44        1.22        1.22      280.23    0.88E+05    0.11E+01      335.58        1.10
 39.45        1.22        1.22      280.23    0.88E+05    0.11E+01      335.59        1.10
 39.46        1.22        1.22      280.24    0.88E+05    0.11E+01      335.59        1.10
 39.47        1.22        1.22      280.25    0.88E+05    0.11E+01      335.60        1.10
 39.48        1.21        1.21      280.25    0.88E+05    0.11E+01      335.60        1.10
 39.49        1.21        1.21      280.26    0.88E+05    0.11E+01      335.60        1.10
 39.50        1.21        1.21      280.27    0.88E+05    0.11E+01      335.61        1.10
 39.51        1.21        1.21      280.28    0.88E+05    0.11E+01      335.61        1.10
 39.52        1.21        1.21      280.28    0.88E+05    0.11E+01      335.62        1.10
 39.53        1.21        1.21      280.29    0.88E+05    0.11E+01      335.62        1.10
 39.54        1.21        1.21      280.30    0.88E+05    0.11E+01      335.63        1.10
 39.55        1.21        1.21      280.31    0.88E+05    0.11E+01      335.63        1.10
 39.56        1.21        1.21      280.31    0.88E+05    0.11E+01      335.63        1.10
 39.57        1.20        1.20      280.32    0.88E+05    0.11E+01      335.64        1.10
 39.58        1.20        1.20      280.33    0.88E+05    0.11E+01      335.64        1.10
 39.59        1.20        1.20      280.33    0.88E+05    0.11E+01      335.65        1.09
 39.60        1.20        1.20      280.34    0.88E+05    0.11E+01      335.65        1.09
 39.61        1.20        1.20      280.35    0.88E+05    0.11E+01      335.66        1.09
 39.62        1.20        1.20      280.36    0.88E+05    0.11E+01      335.66        1.09
 39.63        1.20        1.20      280.36    0.88E+05    0.11E+01      335.67        1.09
 39.64        1.20        1.20      280.37    0.88E+05    0.11E+01      335.67        1.09
 39.65        1.20        1.20      280.38    0.88E+05    0.11E+01      335.67        1.09
 39.66        1.19        1.19      280.39    0.88E+05    0.11E+01      335.68        1.09
 39.67        1.19        1.19      280.39    0.88E+05    0.11E+01      335.68        1.09
 39.68        1.19        1.19      280.40    0.88E+05    0.11E+01      335.69        1.09
 39.69        1.19        1.19      280.41    0.88E+05    0.11E+01      335.69        1.09
 39.70        1.19        1.19      280.42    0.88E+05    0.11E+01      335.70        1.09
 39.71        1.19        1.19      280.42    0.88E+05    0.11E+01      335.70        1.09
 39.72        1.19        1.19      280.43    0.88E+05    0.11E+01      335.70        1.09
 39.73        1.19        1.19      280.44    0.88E+05    0.11E+01      335.71        1.09
 39.74        1.19        1.19      280.44    0.88E+05    0.11E+01      335.71        1.09
 39.75        1.18        1.18      280.45    0.88E+05    0.11E+01      335.72        1.09
 39.76        1.18        1.18      280.46    0.88E+05    0.11E+01      335.72        1.09
 39.77        1.18        1.18      280.47    0.88E+05    0.11E+01      335.73        1.09
 39.78        1.18        1.18      280.47    0.88E+05    0.11E+01      335.73        1.09
 39.79        1.18        1.18      280.48    0.88E+05    0.11E+01      335.74        1.09
 39.80        1.18        1.18      280.49    0.88E+05    0.11E+01      335.74        1.09
 39.81        1.18        1.18      280.50    0.88E+05    0.11E+01      335.74        1.09
 39.82        1.18        1.18      280.50    0.88E+05    0.11E+01      335.75        1.09
 39.83        1.18        1.18      280.51    0.88E+05    0.11E+01      335.75        1.09
 39.84        1.17        1.17      280.52    0.88E+05    0.11E+01      335.76        1.09
 39.85        1.17        1.17      280.53    0.88E+05    0.11E+01      335.76        1.09
 39.86        1.17        1.17      280.53    0.88E+05    0.11E+01      335.77        1.09
 39.87        1.17        1.17      280.54    0.88E+05    0.11E+01      335.77        1.09
 39.88        1.17        1.17      280.55    0.88E+05    0.11E+01      335.78        1.09
 39.89        1.17        1.17      280.56    0.88E+05    0.11E+01      335.78        1.09
 39.90        1.17        1.17      280.56    0.88E+05    0.11E+01      335.78        1.09
 39.91        1.17        1.17      280.57    0.88E+05    0.11E+01      335.79        1.09
 39.92        1.17        1.17      280.58    0.88E+05    0.11E+01      335.79        1.08
 39.93        1.16        1.16      280.58    0.88E+05    0.11E+01      335.80        1.08
 39.94        1.16        1.16      280.59    0.88E+05    0.11E+01      335.80        1.08
 39.95        1.16        1.16      280.60    0.88E+05    0.11E+01      335.81        1.08
 39.96        1.16        1.16      280.61    0.88E+05    0.11E+01      335.81        1.08
 39.97        1.16        1.16      280.61    0.88E+05    0.11E+01      335.82        1.08
 39.98        1.16        1.16      280.62    0.88E+05    0.11E+01      335.82        1.08
 39.99        1.16        1.16      280.63    0.88E+05    0.11E+01      335.82        1.08
 40.00        1.16        1.16      280.64    0.88E+05    0.11E+01      335.83        1.08
 40.01        1.15        1.15      280.64    0.88E+05    0.11E+01      335.83        1.08
 40.02        1.15        1.15      280.65    0.88E+05    0.11E+01      335.84        1.08
 40.03        1.15        1.15      280.66    0.88E+05    0.11E+01      335.84        1.08
 40.04        1.15        1.15      280.67    0.88E+05    0.11E+01      335.85        1.08
 40.05        1.15        1.15      280.67    0.88E+05    0.11E+01      335.85        1.08
 40.06        1.15        1.15      280.68    0.88E+05    0.11E+01      335.86        1.08
 40.07        1.15        1.15      280.69    0.88E+05    0.11E+01      335.86        1.08
 40.08        1.15        1.15      280.70    0.88E+05    0.11E+01      335.86        1.08
 40.09        1.15        1.15      280.70    0.88E+05    0.11E+01      335.87        1.08
 40.10        1.14        1.14      280.71    0.88E+05    0.11E+01      335.87        1.08
 40.11        1.14        1.14      280.72    0.88E+05    0.11E+01      335.88        1.08
 40.12        1.14        1.14      280.73    0.88E+05    0.11E+01      335.88        1.08
 40.13        1.14        1.14      280.73    0.88E+05    0.11E+01      335.89        1.08
 40.14        1.14        1.14      280.74    0.88E+05    0.11E+01      335.89        1.08
 40.15        1.14        1.14      280.75    0.88E+05    0.11E+01      335.90        1.08
 40.16        1.14        1.14      280.76    0.88E+05    0.11E+01      335.90        1.08
 40.17        1.14        1.14      280.76    0.88E+05    0.11E+01      335.90        1.08
 40.18        1.14        1.14      280.77    0.88E+05    0.11E+01      335.91        1.08
 40.19        1.13        1.13      280.78    0.88E+05    0.11E+01      335.91        1.08
 40.20        1.13        1.13      280.79    0.88E+05    0.11E+01      335.92        1.08
 40.21        1.13        1.13      280.79    0.88E+05    0.11E+01      335.92        1.08
 40.22        1.13        1.13      280.80    0.88E+05    0.11E+01      335.93        1.08
 40.23        1.13        1.13      280.81    0.88E+05    0.11E+01      335.93        1.08
 40.24        1.13        1.13      280.82    0.88E+05    0.11E+01      335.94        1.08
 40.25        1.13        1.13      280.82    0.88E+05    0.11E+01      335.94        1.08
 40.26        1.13        1.13      280.83    0.89E+05    0.11E+01      335.95        1.07
 40.27        1.12        1.12      280.84    0.89E+05    0.11E+01      335.95        1.07
 40.28        1.12        1.12      280.85    0.89E+05    0.11E+01      335.95        1.07
 40.29        1.12        1.12      280.85    0.89E+05    0.11E+01      335.96        1.07
 40.30        1.12        1.12      280.86    0.89E+05    0.11E+01      335.96        1.07
 40.31        1.12        1.12      280.87    0.89E+05    0.11E+01      335.97        1.07
 40.32        1.12        1.12      280.88    0.89E+05    0.11E+01      335.97        1.07
 40.33        1.12        1.12      280.88    0.89E+05    0.11E+01      335.98        1.07
 40.34        1.12        1.12      280.89    0.89E+05    0.11E+01      335.98        1.07
 40.35        1.12        1.12      280.90    0.89E+05    0.11E+01      335.99        1.07
 40.36        1.11        1.11      280.91    0.89E+05    0.11E+01      335.99        1.07
 40.37        1.11        1.11      280.92    0.89E+05    0.11E+01      335.99        1.07
 40.38        1.11        1.11      280.92    0.89E+05    0.11E+01      336.00        1.07
 40.39        1.11        1.11      280.93    0.89E+05    0.11E+01      336.00        1.07
 40.40        1.11        1.11      280.94    0.89E+05    0.11E+01      336.01        1.07
 40.41        1.11        1.11      280.95    0.89E+05    0.11E+01      336.01        1.07
 40.42        1.11        1.11      280.95    0.89E+05    0.11E+01      336.02        1.07
 40.43        1.11        1.11      280.96    0.89E+05    0.11E+01      336.02        1.07
 40.44        1.11        1.10      280.97    0.89E+05    0.11E+01      336.03        1.07
 40.45        1.10        1.10      280.98    0.89E+05    0.11E+01      336.03        1.07
 40.46        1.10        1.10      280.98    0.89E+05    0.11E+01      336.04        1.07
 40.47        1.10        1.10      280.99    0.89E+05    0.11E+01      336.04        1.07
 40.48        1.10        1.10      281.00    0.89E+05    0.11E+01      336.04        1.07
 40.49        1.10        1.10      281.01    0.89E+05    0.11E+01      336.05        1.07
 40.50        1.10        1.10      281.01    0.89E+05    0.11E+01      336.05        1.07
 40.51        1.10        1.10      281.02    0.89E+05    0.11E+01      336.06        1.07
 40.52        1.10        1.10      281.03    0.89E+05    0.11E+01      336.06        1.07
 40.53        1.09        1.09      281.04    0.89E+05    0.11E+01      336.07        1.07
 40.54        1.09        1.09      281.04    0.89E+05    0.11E+01      336.07        1.07
 40.55        1.09        1.09      281.05    0.89E+05    0.11E+01      336.08        1.07
 40.56        1.09        1.09      281.06    0.89E+05    0.11E+01      336.08        1.07
 40.57        1.09        1.09      281.07    0.89E+05    0.11E+01      336.09        1.07
 40.58        1.09        1.09      281.08    0.89E+05    0.11E+01      336.09        1.07
 40.59        1.09        1.09      281.08    0.89E+05    0.11E+01      336.10        1.07
 40.60        1.09        1.09      281.09    0.89E+05    0.11E+01      336.10        1.07
 40.61        1.09        1.08      281.10    0.89E+05    0.11E+01      336.10        1.07
 40.62        1.08        1.08      281.11    0.89E+05    0.11E+01      336.11        1.06
 40.63        1.08        1.08      281.11    0.89E+05    0.11E+01      336.11        1.06
 40.64        1.08        1.08      281.12    0.89E+05    0.11E+01      336.12        1.06
 40.65        1.08        1.08      281.13    0.89E+05    0.11E+01      336.12        1.06
 40.66        1.08        1.08      281.14    0.89E+05    0.11E+01      336.13        1.06
 40.67        1.08        1.08      281.14    0.89E+05    0.11E+01      336.13        1.06
 40.68        1.08        1.08      281.15    0.89E+05    0.11E+01      336.14        1.06
 40.69        1.08        1.08      281.16    0.89E+05    0.11E+01      336.14        1.06
 40.70        1.07        1.07      281.17    0.89E+05    0.11E+01      336.15        1.06
 40.71        1.07        1.07      281.18    0.89E+05    0.11E+01      336.15        1.06
 40.72        1.07        1.07      281.18    0.89E+05    0.11E+01      336.15        1.06
 40.73        1.07        1.07      281.19    0.89E+05    0.11E+01      336.16        1.06
 40.74        1.07        1.07      281.20    0.89E+05    0.11E+01      336.16        1.06
 40.75        1.07        1.07      281.21    0.89E+05    0.11E+01      336.17        1.06
 40.76        1.07        1.07      281.21    0.89E+05    0.11E+01      336.17        1.06
 40.77        1.07        1.07      281.22    0.89E+05    0.11E+01      336.18        1.06
 40.78        1.06        1.06      281.23    0.89E+05    0.11E+01      336.18        1.06
 40.79        1.06        1.06      281.24    0.89E+05    0.11E+01      336.19        1.06
 40.80        1.06        1.06      281.24    0.89E+05    0.11E+01      336.19        1.06
 40.81        1.06        1.06      281.25    0.89E+05    0.11E+01      336.20        1.06
 40.82        1.06        1.06      281.26    0.89E+05    0.11E+01      336.20        1.06
 40.83        1.06        1.06      281.27    0.89E+05    0.11E+01      336.21        1.06
 40.84        1.06        1.06      281.28    0.89E+05    0.11E+01      336.21        1.06
 40.85        1.06        1.06      281.28    0.89E+05    0.11E+01      336.22        1.06
 40.86        1.06        1.06      281.29    0.89E+05    0.11E+01      336.22        1.06
 40.87        1.05        1.05      281.30    0.89E+05    0.11E+01      336.22        1.06
 40.88        1.05        1.05      281.31    0.89E+05    0.11E+01      336.23        1.06
 40.89        1.05        1.05      281.31    0.89E+05    0.11E+01      336.23        1.06
 40.90        1.05        1.05      281.32    0.89E+05    0.11E+01      336.24        1.06
 40.91        1.05        1.05      281.33    0.89E+05    0.11E+01      336.24        1.06
 40.92        1.05        1.05      281.34    0.89E+05    0.11E+01      336.25        1.06
 40.93        1.05        1.05      281.35    0.89E+05    0.11E+01      336.25        1.06
 40.94        1.05        1.05      281.35    0.89E+05    0.11E+01      336.26        1.06
 40.95        1.04        1.04      281.36    0.89E+05    0.11E+01      336.26        1.06
 40.96        1.04        1.04      281.37    0.89E+05    0.11E+01      336.27        1.06
 40.97        1.04        1.04      281.38    0.89E+05    0.11E+01      336.27        1.06
 40.98        1.04        1.04      281.39    0.89E+05    0.11E+01      336.28        1.06
 40.99        1.04        1.04      281.39    0.89E+05    0.11E+01      336.28        1.06
 41.00        1.04        1.04      281.40    0.89E+05    0.11E+01      336.29        1.05
 41.01        1.04        1.04      281.41    0.89E+05    0.11E+01      336.29        1.05
 41.02        1.04        1.04      281.42    0.89E+05    0.11E+01      336.29        1.05
 41.03        1.03        1.03      281.42    0.89E+05    0.11E+01      336.30        1.05
 41.04        1.03        1.03      281.43    0.90E+05    0.11E+01      336.30        1.05
 41.05        1.03        1.03      281.44    0.90E+05    0.11E+01      336.31        1.05
 41.06        1.03        1.03      281.45    0.90E+05    0.11E+01      336.31        1.05
 41.07        1.03        1.03      281.46    0.90E+05    0.11E+01      336.32        1.05
 41.08        1.03        1.03      281.46    0.90E+05    0.11E+01      336.32        1.05
 41.09        1.03        1.03      281.47    0.90E+05    0.11E+01      336.33        1.05
 41.10        1.03        1.03      281.48    0.90E+05    0.11E+01      336.33        1.05
 41.11        1.03        1.03      281.49    0.90E+05    0.11E+01      336.34        1.05
 41.12        1.02        1.02      281.49    0.90E+05    0.11E+01      336.34        1.05
 41.13        1.02        1.02      281.50    0.90E+05    0.11E+01      336.35        1.05
 41.14        1.02        1.02      281.51    0.90E+05    0.11E+01      336.35        1.05
 41.15        1.02        1.02      281.52    0.90E+05    0.11E+01      336.36        1.05
 41.16        1.02        1.02      281.53    0.90E+05    0.11E+01      336.36        1.05
 41.17        1.02        1.02      281.53    0.90E+05    0.11E+01      336.36        1.05
 41.18        1.02        1.02      281.54    0.90E+05    0.11E+01      336.37        1.05
 41.19        1.02        1.02      281.55    0.90E+05    0.11E+01      336.37        1.05
 41.20        1.01        1.01      281.56    0.90E+05    0.11E+01      336.38        1.05
 41.21        1.01        1.01      281.57    0.90E+05    0.11E+01      336.38        1.05
 41.22        1.01        1.01      281.57    0.90E+05    0.11E+01      336.39        1.05
 41.23        1.01        1.01      281.58    0.90E+05    0.11E+01      336.39        1.05
 41.24        1.01        1.01      281.59    0.90E+05    0.11E+01      336.40        1.05
 41.25        1.01        1.01      281.60    0.90E+05    0.11E+01      336.40        1.05
 41.26        1.01        1.01      281.61    0.90E+05    0.11E+01      336.41        1.05
 41.27        1.01        1.01      281.61    0.90E+05    0.11E+01      336.41        1.05
 41.28        1.00        1.00      281.62    0.90E+05    0.11E+01      336.42        1.05
 41.29        1.00        1.00      281.63    0.90E+05    0.11E+01      336.42        1.05
 41.30        1.00        1.00      281.64    0.90E+05    0.11E+01      336.43        1.05
 41.31        1.00        1.00      281.65    0.90E+05    0.11E+01      336.43        1.05
 41.32        1.00        1.00      281.65    0.90E+05    0.11E+01      336.44        1.05
 41.33        1.00        1.00      281.66    0.90E+05    0.11E+01      336.44        1.05
 41.34        1.00        1.00      281.67    0.90E+05    0.11E+01      336.45        1.05
 41.35        1.00        1.00      281.68    0.90E+05    0.11E+01      336.45        1.05
 41.36        0.99        0.99      281.69    0.90E+05    0.11E+01      336.45        1.05
 41.37        0.99        0.99      281.69    0.90E+05    0.11E+01      336.46        1.05
 41.38        0.99        0.99      281.70    0.90E+05    0.11E+01      336.46        1.05
 41.39        0.99        0.99      281.71    0.90E+05    0.11E+01      336.47        1.05
 41.40        0.99        0.99      281.72    0.90E+05    0.11E+01      336.47        1.04
 41.41        0.99        0.99      281.72    0.90E+05    0.11E+01      336.48        1.04
 41.42        0.99        0.99      281.73    0.90E+05    0.11E+01      336.48        1.04
 41.43        0.99        0.99      281.74    0.90E+05    0.11E+01      336.49        1.04
 41.44        0.98        0.98      281.75    0.90E+05    0.11E+01      336.49        1.04
 41.45        0.98        0.98      281.76    0.90E+05    0.11E+01      336.50        1.04
 41.46        0.98        0.98      281.76    0.90E+05    0.11E+01      336.50        1.04
 41.47        0.98        0.98      281.77    0.90E+05    0.11E+01      336.51        1.04
 41.48        0.98        0.98      281.78    0.90E+05    0.11E+01      336.51        1.04
 41.49        0.98        0.98      281.79    0.90E+05    0.11E+01      336.52        1.04
 41.50        0.98        0.98      281.80    0.90E+05    0.11E+01      336.52        1.04
 41.51        0.98        0.98      281.80    0.90E+05    0.11E+01      336.53        1.04
 41.52        0.98        0.97      281.81    0.90E+05    0.11E+01      336.53        1.04
 41.53        0.97        0.97      281.82    0.90E+05    0.11E+01      336.54        1.04
 41.54        0.97        0.97      281.83    0.90E+05    0.11E+01      336.54        1.04
 41.55        0.97        0.97      281.84    0.90E+05    0.11E+01      336.55        1.04
 41.56        0.97        0.97      281.85    0.90E+05    0.11E+01      336.55        1.04
 41.57        0.97        0.97      281.85    0.90E+05    0.11E+01      336.56        1.04
 41.58        0.97        0.97      281.86    0.90E+05    0.11E+01      336.56        1.04
 41.59        0.97        0.97      281.87    0.90E+05    0.11E+01      336.56        1.04
 41.60        0.97        0.97      281.88    0.90E+05    0.11E+01      336.57        1.04
 41.61        0.96        0.96      281.89    0.90E+05    0.11E+01      336.57        1.04
 41.62        0.96        0.96      281.89    0.90E+05    0.11E+01      336.58        1.04
 41.63        0.96        0.96      281.90    0.90E+05    0.11E+01      336.58        1.04
 41.64        0.96        0.96      281.91    0.90E+05    0.11E+01      336.59        1.04
 41.65        0.96        0.96      281.92    0.90E+05    0.11E+01      336.59        1.04
 41.66        0.96        0.96      281.93    0.90E+05    0.11E+01      336.60        1.04
 41.67        0.96        0.96      281.93    0.90E+05    0.11E+01      336.60        1.04
 41.68        0.96        0.96      281.94    0.90E+05    0.11E+01      336.61        1.04
 41.69        0.95        0.95      281.95    0.90E+05    0.11E+01      336.61        1.04
 41.70        0.95        0.95      281.96    0.90E+05    0.11E+01      336.62        1.04
 41.71        0.95        0.95      281.97    0.90E+05    0.11E+01      336.62        1.04
 41.72        0.95        0.95      281.97    0.90E+05    0.11E+01      336.63        1.04
 41.73        0.95        0.95      281.98    0.90E+05    0.11E+01      336.63        1.04
 41.74        0.95        0.95      281.99    0.90E+05    0.11E+01      336.64        1.04
 41.75        0.95        0.95      282.00    0.90E+05    0.11E+01      336.64        1.04
 41.76        0.95        0.95      282.01    0.90E+05    0.11E+01      336.65        1.04
 41.77        0.94        0.94      282.01    0.90E+05    0.11E+01      336.65        1.04
 41.78        0.94        0.94      282.02    0.91E+05    0.11E+01      336.66        1.04
 41.79        0.94        0.94      282.03    0.91E+05    0.11E+01      336.66        1.04
 41.80        0.94        0.94      282.04    0.91E+05    0.11E+01      336.67        1.04
 41.81        0.94        0.94      282.05    0.91E+05    0.11E+01      336.67        1.04
 41.82        0.94        0.94      282.06    0.91E+05    0.11E+01      336.68        1.03
 41.83        0.94        0.94      282.06    0.91E+05    0.11E+01      336.68        1.03
 41.84        0.94        0.94      282.07    0.91E+05    0.11E+01      336.69        1.03
 41.85        0.93        0.93      282.08    0.91E+05    0.11E+01      336.69        1.03
 41.86        0.93        0.93      282.09    0.91E+05    0.11E+01      336.70        1.03
 41.87        0.93        0.93      282.10    0.91E+05    0.11E+01      336.70        1.03
 41.88        0.93        0.93      282.10    0.91E+05    0.11E+01      336.71        1.03
 41.89        0.93        0.93      282.11    0.91E+05    0.11E+01      336.71        1.03
 41.90        0.93        0.93      282.12    0.91E+05    0.11E+01      336.71        1.03
 41.91        0.93        0.93      282.13    0.91E+05    0.11E+01      336.72        1.03
 41.92        0.93        0.93      282.14    0.91E+05    0.11E+01      336.72        1.03
 41.93        0.92        0.92      282.15    0.91E+05    0.11E+01      336.73        1.03
 41.94        0.92        0.92      282.15    0.91E+05    0.11E+01      336.73        1.03
 41.95        0.92        0.92      282.16    0.91E+05    0.11E+01      336.74        1.03
 41.96        0.92        0.92      282.17    0.91E+05    0.11E+01      336.74        1.03
 41.97        0.92        0.92      282.18    0.91E+05    0.11E+01      336.75        1.03
 41.98        0.92        0.92      282.19    0.91E+05    0.11E+01      336.75        1.03
 41.99        0.92        0.92      282.19    0.91E+05    0.11E+01      336.76        1.03
 42.00        0.92        0.91      282.20    0.91E+05    0.11E+01      336.76        1.03
 42.01        0.91        0.91      282.21    0.91E+05    0.11E+01      336.77        1.03
 42.02        0.91        0.91      282.22    0.91E+05    0.11E+01      336.77        1.03
 42.03        0.91        0.91      282.23    0.91E+05    0.11E+01      336.78        1.03
 42.04        0.91        0.91      282.24    0.91E+05    0.11E+01      336.78        1.03
 42.05        0.91        0.91      282.24    0.91E+05    0.11E+01      336.79        1.03
 42.06        0.91        0.91      282.25    0.91E+05    0.11E+01      336.79        1.03
 42.07        0.91        0.91      282.26    0.91E+05    0.11E+01      336.80        1.03
 42.08        0.90        0.90      282.27    0.91E+05    0.11E+01      336.80        1.03
 42.09        0.90        0.90      282.28    0.91E+05    0.11E+01      336.81        1.03
 42.10        0.90        0.90      282.28    0.91E+05    0.11E+01      336.81        1.03
