     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
 82.16       -0.00        0.01        2.35        0.45        0.00       17.88      -13.49     -434.01        7.58        6.94
 82.17       -0.00        0.01        2.35        0.45        0.00       17.88      -13.49     -434.00        7.58        6.94
 82.18       -0.00        0.01        2.35        0.45        0.00       17.88      -13.49     -434.00        7.58        6.94
 82.19       -0.00        0.01        2.35        0.45        0.00       17.88      -13.49     -433.99        7.58        6.94
 82.20       -0.00        0.01        2.35        0.45        0.00       17.88      -13.49     -433.99        7.58        6.94
 82.21       -0.00        0.01        2.35        0.45        0.00       17.88      -13.49     -433.98        7.58        6.94
 82.22       -0.00        0.01        2.35        0.45        0.00       17.88      -13.49     -433.97        7.58        6.94
 82.23       -0.00        0.01        2.35        0.45        0.00       17.88      -13.49     -433.97        7.58        6.94
 82.24       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.96        7.58        6.94
 82.25       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.96        7.58        6.94
 82.26       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.95        7.58        6.94
 82.27       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.95        7.58        6.94
 82.28       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.94        7.58        6.94
 82.29       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.93        7.58        6.94
 82.30       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.93        7.58        6.94
 82.31       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.92        7.58        6.94
 82.32       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.92        7.58        6.94
 82.33       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.91        7.58        6.94
 82.34       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.90        7.58        6.94
 82.35       -0.00        0.01        2.35        0.45        0.00       17.87      -13.49     -433.90        7.58        6.94
 82.36       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.89        7.58        6.94
 82.37       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.89        7.58        6.94
 82.38       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.88        7.58        6.94
 82.39       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.87        7.58        6.94
 82.40       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.87        7.58        6.94
 82.41       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.86        7.58        6.94
 82.42       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.86        7.58        6.94
 82.43       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.85        7.58        6.94
 82.44       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.84        7.58        6.94
 82.45       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.84        7.58        6.94
 82.46       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.83        7.58        6.94
 82.47       -0.00        0.01        2.35        0.45        0.00       17.86      -13.49     -433.83        7.58        6.94
 82.48       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.82        7.58        6.94
 82.49       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.81        7.58        6.94
 82.50       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.81        7.58        6.94
 82.51       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.80        7.58        6.94
 82.52       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.80        7.58        6.94
 82.53       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.79        7.58        6.94
 82.54       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.78        7.58        6.94
 82.55       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.78        7.58        6.94
 82.56       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.77        7.58        6.94
 82.57       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.77        7.58        6.94
 82.58       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.76        7.58        6.94
 82.59       -0.00        0.01        2.35        0.45        0.00       17.85      -13.49     -433.75        7.58        6.94
 82.60       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.75        7.58        6.94
 82.61       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.74        7.58        6.94
 82.62       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.74        7.58        6.94
 82.63       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.73        7.58        6.94
 82.64       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.72        7.58        6.94
 82.65       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.72        7.58        6.94
 82.66       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.71        7.58        6.94
 82.67       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.71        7.58        6.94
 82.68       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.70        7.58        6.94
 82.69       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.69        7.58        6.94
 82.70       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.69        7.58        6.94
 82.71       -0.00        0.01        2.35        0.45        0.00       17.84      -13.49     -433.68        7.58        6.94
 82.72       -0.00        0.01        2.35        0.45        0.00       17.83      -13.49     -433.68        7.58        6.94
 82.73       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.67        7.58        6.94
 82.74       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.66        7.58        6.94
 82.75       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.66        7.58        6.94
 82.76       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.65        7.58        6.94
 82.77       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.65        7.58        6.94
 82.78       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.64        7.58        6.94
 82.79       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.63        7.58        6.94
 82.80       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.63        7.58        6.94
 82.81       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.62        7.58        6.94
 82.82       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.62        7.58        6.94
 82.83       -0.00        0.01        2.35        0.45        0.00       17.83      -13.48     -433.61        7.58        6.94
 82.84       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.60        7.58        6.94
 82.85       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.60        7.58        6.94
 82.86       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.59        7.58        6.94
 82.87       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.59        7.58        6.94
 82.88       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.58        7.58        6.94
 82.89       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.57        7.58        6.94
 82.90       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.57        7.58        6.94
 82.91       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.56        7.58        6.94
 82.92       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.55        7.58        6.94
 82.93       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.55        7.58        6.94
 82.94       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.54        7.58        6.94
 82.95       -0.00        0.01        2.35        0.45        0.00       17.82      -13.48     -433.54        7.58        6.94
 82.96       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.53        7.58        6.94
 82.97       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.52        7.58        6.94
 82.98       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.52        7.58        6.94
 82.99       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.51        7.58        6.94
 83.00       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.51        7.58        6.94
 83.01       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.50        7.58        6.94
 83.02       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.49        7.58        6.94
 83.03       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.49        7.58        6.94
 83.04       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.48        7.58        6.94
 83.05       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.48        7.58        6.94
 83.06       -0.00        0.01        2.35        0.45        0.00       17.81      -13.48     -433.47        7.58        6.94
 83.07       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.46        7.58        6.94
 83.08       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.46        7.58        6.94
 83.09       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.45        7.58        6.94
 83.10       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.44        7.58        6.94
 83.11       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.44        7.58        6.94
 83.12       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.43        7.58        6.94
 83.13       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.43        7.58        6.94
 83.14       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.42        7.58        6.94
 83.15       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.41        7.58        6.94
 83.16       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.41        7.58        6.94
 83.17       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.40        7.58        6.94
 83.18       -0.00        0.01        2.35        0.45        0.00       17.80      -13.48     -433.40        7.58        6.94
 83.19       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.39        7.58        6.94
 83.20       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.38        7.58        6.94
 83.21       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.38        7.58        6.94
 83.22       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.37        7.58        6.94
 83.23       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.37        7.58        6.94
 83.24       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.36        7.58        6.94
 83.25       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.35        7.58        6.94
 83.26       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.35        7.58        6.94
 83.27       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.34        7.58        6.94
 83.28       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.33        7.58        6.94
 83.29       -0.00        0.01        2.35        0.45        0.00       17.79      -13.48     -433.33        7.58        6.94
 83.30       -0.00        0.01        2.35        0.45        0.00       17.79      -13.47     -433.32        7.58        6.94
 83.31       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.32        7.57        6.94
 83.32       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.31        7.57        6.94
 83.33       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.30        7.57        6.94
 83.34       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.30        7.57        6.94
 83.35       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.29        7.57        6.94
 83.36       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.28        7.57        6.94
 83.37       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.28        7.57        6.94
 83.38       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.27        7.57        6.94
 83.39       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.27        7.57        6.94
 83.40       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.26        7.57        6.94
 83.41       -0.00        0.01        2.35        0.45        0.00       17.78      -13.47     -433.25        7.57        6.94
 83.42       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.25        7.57        6.94
 83.43       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.24        7.57        6.94
 83.44       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.24        7.57        6.94
 83.45       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.23        7.57        6.94
 83.46       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.22        7.57        6.94
 83.47       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.22        7.57        6.94
 83.48       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.21        7.57        6.94
 83.49       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.20        7.57        6.94
 83.50       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.20        7.57        6.94
 83.51       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.19        7.57        6.94
 83.52       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.19        7.57        6.94
 83.53       -0.00        0.01        2.35        0.45        0.00       17.77      -13.47     -433.18        7.57        6.94
 83.54       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.17        7.57        6.94
 83.55       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.17        7.57        6.94
 83.56       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.16        7.57        6.94
 83.57       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.15        7.57        6.94
 83.58       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.15        7.57        6.94
 83.59       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.14        7.57        6.94
 83.60       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.14        7.57        6.94
 83.61       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.13        7.57        6.94
 83.62       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.12        7.57        6.94
 83.63       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.12        7.57        6.94
 83.64       -0.00        0.01        2.35        0.45        0.00       17.76      -13.47     -433.11        7.57        6.94
 83.65       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.11        7.57        6.94
 83.66       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.10        7.57        6.94
 83.67       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.09        7.57        6.94
 83.68       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.09        7.57        6.94
 83.69       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.08        7.57        6.94
 83.70       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.07        7.57        6.94
 83.71       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.07        7.57        6.94
 83.72       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.06        7.57        6.94
 83.73       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.06        7.57        6.94
 83.74       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.05        7.57        6.94
 83.75       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.04        7.57        6.94
 83.76       -0.00        0.01        2.35        0.45        0.00       17.75      -13.47     -433.04        7.57        6.94
 83.77       -0.00        0.01        2.35        0.45        0.00       17.74      -13.47     -433.03        7.57        6.94
 83.78       -0.00        0.01        2.35        0.45        0.00       17.74      -13.47     -433.02        7.57        6.94
 83.79       -0.00        0.01        2.35        0.45        0.00       17.74      -13.47     -433.02        7.57        6.94
 83.80       -0.00        0.01        2.35        0.45        0.00       17.74      -13.47     -433.01        7.57        6.94
 83.81       -0.00        0.01        2.35        0.45        0.00       17.74      -13.47     -433.01        7.57        6.94
 83.82       -0.00        0.01        2.35        0.45        0.00       17.74      -13.47     -433.00        7.57        6.94
 83.83       -0.00        0.01        2.35        0.45        0.00       17.74      -13.47     -432.99        7.57        6.94
 83.84       -0.00        0.01        2.35        0.45        0.00       17.74      -13.47     -432.99        7.57        6.94
 83.85       -0.00        0.01        2.35        0.45        0.00       17.74      -13.46     -432.98        7.57        6.94
 83.86       -0.00        0.01        2.35        0.45        0.00       17.74      -13.46     -432.97        7.57        6.94
 83.87       -0.00        0.01        2.35        0.45        0.00       17.74      -13.46     -432.97        7.57        6.94
 83.88       -0.00        0.01        2.35        0.45        0.00       17.73      -13.46     -432.96        7.57        6.94
 83.89       -0.00        0.01        2.35        0.45        0.00       17.73      -13.46     -432.96        7.57        6.94
 83.90       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.95        7.57        6.94
 83.91       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.94        7.57        6.94
 83.92       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.94        7.57        6.94
 83.93       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.93        7.57        6.94
 83.94       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.92        7.57        6.94
 83.95       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.92        7.57        6.94
 83.96       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.91        7.57        6.94
 83.97       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.90        7.57        6.94
 83.98       -0.00        0.01        2.36        0.45        0.00       17.73      -13.46     -432.90        7.57        6.94
 83.99       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.89        7.57        6.94
 84.00       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.89        7.57        6.94
 84.01       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.88        7.57        6.94
 84.02       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.87        7.57        6.94
 84.03       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.87        7.57        6.94
 84.04       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.86        7.57        6.94
 84.05       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.85        7.57        6.94
 84.06       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.85        7.57        6.94
 84.07       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.84        7.57        6.94
 84.08       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.84        7.57        6.94
 84.09       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.83        7.57        6.94
 84.10       -0.00        0.01        2.36        0.45        0.00       17.72      -13.46     -432.82        7.57        6.94
 84.11       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.82        7.57        6.94
 84.12       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.81        7.57        6.94
 84.13       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.80        7.57        6.94
 84.14       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.80        7.57        6.94
 84.15       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.79        7.57        6.94
 84.16       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.79        7.57        6.94
 84.17       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.78        7.57        6.94
 84.18       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.77        7.57        6.94
 84.19       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.77        7.57        6.94
 84.20       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.76        7.57        6.94
 84.21       -0.00        0.01        2.36        0.45        0.00       17.71      -13.46     -432.75        7.57        6.94
 84.22       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.75        7.57        6.94
 84.23       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.74        7.57        6.94
 84.24       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.73        7.57        6.94
 84.25       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.73        7.57        6.94
 84.26       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.72        7.57        6.94
 84.27       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.72        7.57        6.94
 84.28       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.71        7.57        6.94
 84.29       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.70        7.57        6.94
 84.30       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.70        7.57        6.94
 84.31       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.69        7.57        6.94
 84.32       -0.00        0.01        2.36        0.45        0.00       17.70      -13.46     -432.68        7.57        6.94
 84.33       -0.00        0.01        2.36        0.45        0.00       17.69      -13.46     -432.68        7.57        6.94
 84.34       -0.00        0.01        2.36        0.45        0.00       17.69      -13.46     -432.67        7.57        6.94
 84.35       -0.00        0.01        2.36        0.45        0.00       17.69      -13.46     -432.66        7.57        6.94
 84.36       -0.00        0.01        2.36        0.45        0.00       17.69      -13.46     -432.66        7.57        6.94
 84.37       -0.00        0.01        2.36        0.45        0.00       17.69      -13.46     -432.65        7.57        6.94
 84.38       -0.00        0.01        2.36        0.45        0.00       17.69      -13.46     -432.65        7.57        6.94
 84.39       -0.00        0.01        2.36        0.45        0.00       17.69      -13.45     -432.64        7.57        6.94
 84.40       -0.00        0.01        2.36        0.45        0.00       17.69      -13.45     -432.63        7.57        6.94
 84.41       -0.00        0.01        2.36        0.45        0.00       17.69      -13.45     -432.63        7.57        6.94
 84.42       -0.00        0.01        2.36        0.45        0.00       17.69      -13.45     -432.62        7.57        6.94
 84.43       -0.00        0.01        2.36        0.45        0.00       17.69      -13.45     -432.61        7.57        6.94
 84.44       -0.00        0.01        2.36        0.45        0.00       17.69      -13.45     -432.61        7.57        6.94
 84.45       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.60        7.57        6.94
 84.46       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.59        7.57        6.94
 84.47       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.59        7.57        6.94
 84.48       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.58        7.57        6.94
 84.49       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.58        7.57        6.94
 84.50       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.57        7.57        6.94
 84.51       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.56        7.57        6.94
 84.52       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.56        7.57        6.94
 84.53       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.55        7.57        6.94
 84.54       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.54        7.57        6.94
 84.55       -0.00        0.01        2.36        0.45        0.00       17.68      -13.45     -432.54        7.57        6.94
 84.56       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.53        7.57        6.94
 84.57       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.52        7.57        6.94
 84.58       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.52        7.57        6.94
 84.59       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.51        7.57        6.94
 84.60       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.51        7.57        6.94
 84.61       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.50        7.57        6.94
 84.62       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.49        7.57        6.94
 84.63       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.49        7.57        6.94
 84.64       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.48        7.57        6.94
 84.65       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.47        7.57        6.94
 84.66       -0.00        0.01        2.36        0.45        0.00       17.67      -13.45     -432.47        7.57        6.94
 84.67       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.46        7.57        6.94
 84.68       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.45        7.57        6.94
 84.69       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.45        7.57        6.94
 84.70       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.44        7.57        6.94
 84.71       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.44        7.57        6.94
 84.72       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.43        7.57        6.94
 84.73       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.42        7.57        6.94
 84.74       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.42        7.57        6.94
 84.75       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.41        7.57        6.94
 84.76       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.40        7.57        6.94
 84.77       -0.00        0.01        2.36        0.45        0.00       17.66      -13.45     -432.40        7.57        6.94
 84.78       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.39        7.57        6.94
 84.79       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.38        7.57        6.94
 84.80       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.38        7.57        6.94
 84.81       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.37        7.57        6.94
 84.82       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.36        7.57        6.94
 84.83       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.36        7.57        6.94
 84.84       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.35        7.57        6.94
 84.85       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.35        7.57        6.94
 84.86       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.34        7.57        6.94
 84.87       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.33        7.57        6.94
 84.88       -0.00        0.01        2.36        0.45        0.00       17.65      -13.45     -432.33        7.57        6.94
 84.89       -0.00        0.01        2.36        0.45        0.00       17.64      -13.45     -432.32        7.57        6.94
 84.90       -0.00        0.01        2.36        0.45        0.00       17.64      -13.45     -432.31        7.57        6.94
 84.91       -0.00        0.01        2.36        0.45        0.00       17.64      -13.45     -432.31        7.57        6.94
 84.92       -0.00        0.01        2.36        0.45        0.00       17.64      -13.45     -432.30        7.57        6.94
 84.93       -0.00        0.01        2.36        0.45        0.00       17.64      -13.44     -432.29        7.57        6.94
 84.94       -0.00        0.01        2.36        0.45        0.00       17.64      -13.44     -432.29        7.57        6.94
 84.95       -0.00        0.01        2.36        0.45        0.00       17.64      -13.44     -432.28        7.57        6.94
 84.96       -0.00        0.01        2.36        0.45        0.00       17.64      -13.44     -432.27        7.57        6.94
 84.97       -0.00        0.01        2.36        0.45        0.00       17.64      -13.44     -432.27        7.57        6.94
 84.98       -0.00        0.01        2.36        0.45        0.00       17.64      -13.44     -432.26        7.57        6.94
 84.99       -0.00        0.01        2.36        0.45        0.00       17.64      -13.44     -432.26        7.57        6.94
 85.00       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.25        7.57        6.94
 85.01       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.24        7.57        6.94
 85.02       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.24        7.57        6.94
 85.03       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.23        7.57        6.94
 85.04       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.22        7.57        6.94
 85.05       -0.00        0.01        2.36        0.45        0.00       17.63      -13.44     -432.22        7.57        6.94
